gene,p_value,slope,p_value_adj,neg_log10_adj_pval,ctrl,condition,comparison,age_group,dataset,cell_type,direction
ZNF749,0.6497226287855105,-0.0740813366786135,0.8460134531920092,0.07262273081369654,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF75A,0.995294088050626,0.3336302485161777,0.995294088050626,0.0020485755896102083,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF766,0.8364544874338863,0.1594417763237317,0.9339686116165932,0.02966771909193289,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF770,0.6328355313249956,-0.225120886058983,0.8392372738494557,0.07611523564904356,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF773,0.0998569293007741,-0.2444096881916,0.3030868769622087,0.5184328672822621,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF776,0.0126005935697168,-0.5516501610390456,0.076490927162647,1.1163900748708697,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF778,0.5833377312946312,0.0839188722135979,0.7931184927065805,0.1006619237993196,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF780B,0.0701885121296587,-0.2553488260167551,0.2479610551465814,0.6056165242668953,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF800,0.0002172547006607,0.5422836398763309,0.0024641256838095,2.6083371445624532,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF808,0.4056229928836077,-0.2795498785908918,0.6829043356751364,0.16564012999090857,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF814,0.4538279365807975,-0.3982371841607737,0.7244438543197177,0.13999526747920707,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF821,0.745641949846481,-0.0724098872103695,0.8877670728835174,0.051700966913922584,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF83,0.5914611525215998,0.0976479090797695,0.7966242398025297,0.09874648294763275,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF830,1.0111362238273273e-06,0.4860275814653418,7.263328541159634e-05,4.138864311010618,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF831,0.439735084582776,0.2202864959918233,0.7125030881773551,0.14721324896790422,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF844,0.4538279365807975,-0.3907824485704108,0.7244438543197177,0.13999526747920707,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF880,0.7367297425941673,0.1387183842578121,0.8869567571454919,0.052097553325987485,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF891,0.4901511993119948,-0.2314078239676744,0.7420940788928715,0.12954103359691957,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZNF91,0.9670677813771822,0.1465010532323543,0.9923957470799178,0.003315105568390935,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZNF93,0.0443017091425265,-0.4299520710014111,0.1835965061579707,0.7361355876813532,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZSCAN18,0.2405128005897103,-1.1166050116692663,0.5157264530057969,0.2875805918823934,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ZSCAN9,0.4190740241901166,0.027635806360891,0.6920341165744838,0.159872494741492,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Increase in SLE
ZZZ3,0.4609687993044742,-0.1506997528486176,0.7277566025649391,0.13801384573867145,healthy,SLE,SLE,Older than 50,perez_sle,CD8T,Decrease in SLE
ADNP,1.0382163380739057e-12,-0.393487790277748,1.1167840609551743e-11,10.952030793045244,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
AEBP2,9.853195844409881e-09,0.4958683820439162,4.042857676366116e-08,7.393311547179016,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
AHCTF1,1.0669511683100109e-07,0.4332703381151379,3.931912638772077e-07,6.40539614010763,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
AHR,1.2448874967372135e-05,-1.0656855593584895,3.564498012240367e-05,4.448001623137352,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
AKAP8,0.0488155890334487,0.2057351295911931,0.0774047985470621,1.1112321153130655,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
AKAP8L,0.8941777272328365,-0.0086227682314905,0.9390045789938496,0.027332289920350396,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
AKNA,0.6508354041567439,0.1478382181726729,0.7276193563325395,0.13809575623225281,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ARHGAP35,2.24239065109126e-09,0.3730933209397467,9.700776947112191e-09,8.013193481163565,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ARID2,0.0092500865696646,0.5016879215798218,0.0174480305911209,1.758253585992896,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ARID3B,6.919701361906478e-12,0.5722482969839771,5.620492126609752e-11,10.250225656225636,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ARID5A,3.952687464651107e-05,0.3609322579409646,0.0001055818530826,3.9764107199019745,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ARID5B,0.3930101812571681,-0.034317527980443,0.4798099758906531,0.31893072671161576,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
ASCL2,9.081658428281197e-10,1.199292100702042,4.2029070400650205e-09,8.376450215617515,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ASH1L,0.7651940760849201,-0.0176445867006833,0.8343760062515019,0.0786381931989728,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
ATF1,2.2259366873254385e-07,0.364555187800204,8.053843650504768e-07,6.093996805617849,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ATF2,1.430980169178652e-10,0.808072139702988,7.49381720175136e-10,9.125296904949046,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ATF3,0.048053880316342,0.4074456630375689,0.0768090135176873,1.1145878126338378,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ATF4,0.9060986005235486,-0.4371603848652512,0.9465281968723684,0.023866443967827704,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
ATF6,0.0005905314941413,0.2720921174553714,0.0013204018801586,2.8792938659367553,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ATF6B,2.1024415819703823e-20,0.754524875511609,1.1953882137488745e-18,17.922491030524306,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
BACH1,0.0033647059525905,0.6026898246587091,0.0068324131078114,2.1654258828022233,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
BACH2,0.00083109102766,-1.1765976288919295,0.0018274819282248,2.738146909040993,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
BATF,7.794396645966578e-08,1.306644296561787,2.8992241729857e-07,6.537718202952462,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
BAZ2A,0.8206420424034776,0.0080769003846246,0.8756448602589385,0.05767199714539355,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
BAZ2B,0.0163108043471245,-0.7670218075209814,0.0293742087337355,1.5320338233483188,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
BBX,0.2727350222026751,-0.5195686495027818,0.3479119834508484,0.4585306121924871,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
BCL11B,1.688588103113732e-08,1.0067711694038357,6.720580650392654e-08,7.172593202784361,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
BCL6,0.6484271226656689,0.0643528710247225,0.726968999495595,0.13848410858395718,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
BHLHE40,0.6304835070214001,-0.1339170769967523,0.7108567586246948,0.1482179030763779,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
BNC2,3.145902243021432e-15,1.422722733451538,5.691223148738773e-14,13.244794385685658,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
BPTF,0.772866179178608,-0.1482884262438002,0.8404391784510546,0.07549371044444574,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
CAMTA1,1.5116787246244798e-10,0.4748739213515656,7.81361210909796e-10,9.107148152243518,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CDC5L,1.4283520255110904e-05,0.4712667186489589,4.060600758238672e-05,4.391409708618179,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CEBPB,0.0054916609360079,0.4161354476421461,0.0109833218720158,1.9592662889844341,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CEBPD,0.470301897246171,0.2338407933769861,0.5570837949523098,0.25407947457798463,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CEBPG,1.9226328658077802e-18,0.5058207666626444,7.71776417970958e-17,16.112508495655206,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CEBPZ,0.8375974349581868,0.160093897072354,0.8889700776356223,0.05111285695603762,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CENPS,4.5605451698491846e-10,1.0996079166221022,2.213532899512165e-09,8.654914018762879,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CENPX,2.357932497908012e-11,1.126832333066254,1.4896144986783948e-10,9.826926109278027,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CGGBP1,0.0211755468539253,0.3116215962770519,0.0376233313335558,1.4245427527588808,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CHAMP1,6.034333579061434e-06,0.2204409466162533,1.8057629808018427e-05,4.743339254512612,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CHCHD3,2.133050401427271e-18,0.9971329205834056,7.71776417970958e-17,16.112508495655206,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CREB1,7.837135234104433e-10,0.5569119447795519,3.6696233213806636e-09,8.435378512816463,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CREB3L2,9.457083975012685e-14,0.6696277954227146,1.3442569364482314e-12,11.871517713858902,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CREBZF,1.652732443001867e-11,0.5529991553904496,1.0963125205245717e-10,9.960065625968351,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CREM,0.9859829649953232,-0.0446149724135978,0.9884665492900218,0.005038023067120722,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
CSRNP1,0.4409969065377741,-0.2611593893496504,0.5302621413958735,0.2755093786702166,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
CTCF,7.673865217313341e-07,0.52898918331771,2.6104259457185554e-06,5.583288622630234,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CUX1,0.4890188194308527,-0.2835210468820257,0.5741282894792902,0.24099105326814346,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
CXXC1,2.6071134911436693e-15,0.1804352607571094,5.0079389048498136e-14,13.300340978010176,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
CXXC5,0.0006927739601969,0.8012586041166792,0.0015318002008799,2.8147978778588314,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
DDIT3,0.5906216559267379,0.0542381499264301,0.6754810892495451,0.17038680496842476,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
DMTF1,0.1026349559560007,0.370258241305646,0.149628983408382,0.8249842746857723,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
DNMT1,6.6807190932890244e-12,1.3940330859836043,5.5394295815188154e-11,10.256534954107888,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
DPF3,0.0232256395197512,-0.3065641912096455,0.0407206736642041,1.3901850458425544,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
DR1,8.172396187519879e-21,0.8227127189172689,5.421022804388186e-19,18.26591876578727,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
DRAP1,0.0026918908383067,0.7225238516302994,0.0055511531276999,2.2556167925568342,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
E2F1,1.0740683281731464e-09,1.4019207759449777,4.913553961067957e-09,8.30860427012679,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
E2F3,0.0660601026075383,-0.3104983622393917,0.1023031939214018,0.990110807335861,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
E2F4,0.0787982631267181,0.095506630370858,0.1192460407773149,0.9235560315508209,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
E2F5,3.414341518950567e-16,0.5136175702574146,7.993576026719564e-15,14.097258890118836,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
EEA1,0.5975714109622499,-0.0613415896964277,0.6814711219569497,0.16655254311686782,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
EGR1,0.1571580063636563,0.0801978436672898,0.2163601853924991,0.6648226550960074,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ELF1,0.78827646052026,0.0963670179365596,0.8525381284974551,0.06928618872754175,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ELF2,0.2338556983594157,0.2809582725422666,0.3092178337111212,0.50973546669749,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ELF4,7.241900103391379e-14,1.192513775619787,1.0675097189443586e-12,11.971628162331331,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ELK3,0.0290582161275031,-0.255687412643371,0.0485931513392698,1.3134249353704919,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
ELK4,0.2411649143773823,-0.0701011265727713,0.3114926751924549,0.5065521613993538,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
EOMES,0.1272275977090268,0.2195058692656157,0.1814387990424311,0.7412698374067384,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ETS1,0.6556628965906476,-0.4367717518217269,0.7309631172075006,0.13610453603443673,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
ETV3,0.384721359829185,0.1183886550248363,0.4725898185556038,0.3255156390150117,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
ETV6,0.1202868319967631,-0.1877756094536464,0.1728308994032913,0.7623786100013312,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
FAM200B,0.0977954966810447,0.0762730893781249,0.1436258585943018,0.8427673620867538,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
FLI1,0.3457571293469156,0.1338505172347819,0.4341051655522789,0.3624050463255402,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
FOS,0.0796565770107924,-0.360206167271988,0.1200883244329371,0.9204992147522671,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
FOSB,0.3658006871852223,-0.3530610162263361,0.4535472694695279,0.3433774433338432,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
FOSL2,0.5276254988212901,-0.0844078570142237,0.6140203173417352,0.2118172582343748,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
FOXJ3,0.0245793249554881,0.3036493705268794,0.0425329188360187,1.3712748126567835,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
FOXK1,0.0680568849611861,-0.2037356133404708,0.1049869775757832,0.9788645668130886,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
FOXN2,1.2242840173319398e-11,0.6589824652888296,8.548509454352843e-11,10.068109603655696,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
FOXN3,0.4529943138046617,0.2035260637492939,0.5430474002839017,0.2651622610496521,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
FOXO1,0.6068951077818303,0.0029009408584755,0.6901264368490527,0.16107133564609574,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
FOXO3,0.0149463429674127,0.2764580997479982,0.0270392931865012,1.568004665142173,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
FOXP1,0.080232997135078,-0.7409417474851274,0.1205008787160794,0.9190097861168887,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
GABPA,4.425356361504308e-12,0.524294476167297,3.8288952866928574e-11,10.416926510652395,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
GATA3,9.709822279526334e-05,-1.210871062195105,0.0002509421602111,3.600426367745395,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
GATAD2A,0.0009828967533114,0.4250174705051535,0.0021376661629395,2.670060117141089,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
GATAD2B,0.0740755774050781,0.2137736875242271,0.1133926146431581,0.945415230488721,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
GFI1,4.99604137790863e-21,0.7799515933533143,3.976848936815269e-19,18.400460905658118,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
GLYR1,1.546564900817316e-09,0.6371168316534757,6.8392536725032425e-09,8.164991287694777,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
GMEB1,2.0555453167866538e-11,0.4838643237286408,1.3411590755427677e-10,9.872519707209454,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
GPBP1,0.0277288674924102,0.3211953166617438,0.0471627746238431,1.3264006529327999,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
GPBP1L1,0.0236350924503782,0.199854324206809,0.0410775842587359,1.386395104849583,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
GTF2B,0.5768349282645069,-0.0153275075132679,0.6654501491283297,0.1768844732763023,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
GTF2I,6.581958622916659e-06,0.8171857883785161,1.9549399491946494e-05,4.708866578490081,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
GTF2IRD2B,0.8076557926610418,-0.0610386360352088,0.8664339770326002,0.06226452527881361,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
GTF3A,0.4631313751467903,0.1176055483289495,0.5530912930053985,0.2572031783225058,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
HBP1,0.4185182588510321,-0.1526990182289602,0.5078361799472889,0.2942763617692376,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
HES4,2.0245945583915483e-14,0.8071131938557281,3.223154536959345e-13,12.491718871360227,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
HES6,3.076844010067765e-13,1.276070221346447,3.601717400020501e-12,11.443490366037995,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
HIF1A,0.2358333683465711,-0.1522729082084675,0.3106438779860722,0.5077372008246165,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
HIVEP1,0.2147234446570753,-0.1178849667030395,0.2876050033563007,0.5412035629653322,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
HIVEP2,0.3142074358049422,-0.0481289423367519,0.3969986014297365,0.4012110231925975,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
HIVEP3,2.496101029359831e-10,0.7972368771211684,1.2575293793483703e-09,8.900481859838768,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
HMBOX1,0.0282060712249684,0.1482696608431881,0.0475678658793959,1.32268633265815,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
HMG20B,4.3413244419828566e-14,0.3200688380977385,6.645565876573757e-13,12.177468032537668,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
HMGA1,6.226768541536434e-12,0.93404062754961,5.272880594747874e-11,10.27795206322747,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
HMGN3,3.5507061137228816e-11,0.7229296381960095,2.141183383729859e-10,9.669346135540069,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
HOXA10,0.0003329841626623,-0.4583254764915971,0.0007841875546722,3.1055800543848022,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
HOXB2,0.0001937232758456,0.4526521821505938,0.0004730175692428,3.3251227280074462,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
HOXB4,4.849602222029628e-17,0.9081548181319676,1.484724372590609e-15,14.828354162221029,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
HSF1,0.0065653739125468,-0.2334255003749277,0.0128720138778012,1.8903535006795962,healthy,SLE,SLE,Both age groups,perez_sle,NK,Decrease in SLE
IKZF1,0.0484334770440864,0.5335032512074931,0.0771060954541855,1.1129112883889976,healthy,SLE,SLE,Both age groups,perez_sle,NK,Increase in SLE
