gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
MXD3,0.0017396662367216268,0.17631478810601986,313,0.005275009260209186,healthy,aging,abf300,Tem_Effector_CD4,0.0001101377518157,0.0002322707043242,3.6340055631341834,Inconsistent
MXD4,3.4017917965570716e-11,0.36321993348206305,313,1.6101814503703473e-09,healthy,aging,abf300,Tem_Effector_CD4,5.44194311704189e-14,3.17570927104088e-13,12.498159263096955,Increase in aging
MXI1,0.000997804632066677,-0.1851562664678323,313,0.003427941719841971,healthy,aging,abf300,Tem_Effector_CD4,8.63129063026706e-05,0.0001829318312683,3.737710718026253,Decrease in aging
MYB,0.3492780301031033,-0.05308038326591904,313,0.47204582709313236,healthy,aging,abf300,Tem_Effector_CD4,0.0011712820388929,0.0020038801147325,2.6981282643754287,Inconsistent
MYBL1,0.016828164280878438,-0.13503654826801265,313,0.03479999021191366,healthy,aging,abf300,Tem_Effector_CD4,0.000476680606609,0.0009025152818464,3.044545435665656,Inconsistent
MYC,0.025670323989159367,0.12611344903270005,313,0.05110073840832659,healthy,aging,abf300,Tem_Effector_CD4,0.131544814090759,0.138365656302873,0.858971692603651,Inconsistent
MYSM1,0.5364479192631464,-0.03507192171584148,313,0.6623965611771024,healthy,aging,abf300,Tem_Effector_CD4,0.0251971307288357,0.0303219708770734,1.5182425737121634,Inconsistent
NCOA1,0.4771427665920024,-0.04032775791542502,313,0.6049488647862887,healthy,aging,abf300,Tem_Effector_CD4,0.067514914110529,0.0739366411596024,1.1311402827186021,Inconsistent
NCOA2,0.06920699059458862,-0.10284562807986632,313,0.1238746974508183,healthy,aging,abf300,Tem_Effector_CD4,0.128406028962263,0.13539843648001,0.8683863506584413,Decrease in aging
NCOA3,0.18456996589868693,-0.07519063624302148,313,0.28487972997406025,healthy,aging,abf300,Tem_Effector_CD4,0.0009086666477619,0.0015995536857296,2.796001179134203,Inconsistent
NFAT5,0.32996055301369387,0.05524363001393771,313,0.45052306276869736,healthy,aging,abf300,Tem_Effector_CD4,0.0223356917193325,0.027263623703254,1.5644164210715563,Inconsistent
NFATC1,0.005446670045389247,-0.15675337689083374,313,0.013311918342598228,healthy,aging,abf300,Tem_Effector_CD4,0.0282594357275175,0.0336271497763197,1.4733099417509108,Decrease in aging
NFATC2,0.25560411627007107,0.06444917270359259,313,0.37162919293873814,healthy,aging,abf300,Tem_Effector_CD4,0.018769127924791,0.0233790891694766,1.6311724126085534,Inconsistent
NFATC3,0.444809253541798,-0.043342445430171975,313,0.5759536231270698,healthy,aging,abf300,Tem_Effector_CD4,0.0038885922914296,0.0058742564402447,2.231047098304836,Inconsistent
NFE2L2,0.004090294975764757,-0.1618610428236556,313,0.010560397937429009,healthy,aging,abf300,Tem_Effector_CD4,0.0614531874823924,0.067821393439117,1.1686332915749984,Decrease in aging
NFE2L3,0.007014725399245407,0.1521158628480536,313,0.0162406142395573,healthy,aging,abf300,Tem_Effector_CD4,0.0052030700850122,0.0074882022169433,2.125622436102642,Inconsistent
NFIC,0.13692945836088002,0.08425603373980799,313,0.22521988131943974,healthy,aging,abf300,Tem_Effector_CD4,1.5701366762305099e-22,3.52041170565367e-21,20.453406543613376,Inconsistent
NFKB1,0.002579230614252431,-0.169795687835525,313,0.007043283600458561,healthy,aging,abf300,Tem_Effector_CD4,0.0080596339956062,0.0110045002632316,1.958429674859729,Inconsistent
NFKB2,0.013230868660008221,-0.13990659372018893,313,0.02818175024581751,healthy,aging,abf300,Tem_Effector_CD4,0.0067315431706556,0.0093713640218931,2.028197192029226,Inconsistent
NFX1,0.9725742051172412,-0.0019510716236201624,313,0.9944837930930341,healthy,aging,abf300,Tem_Effector_CD4,3.12608018265761e-05,6.93599040527157e-05,4.158891516301813,Inconsistent
NFYC,1.8105227198654652e-08,0.31147719302070065,313,2.029691259638653e-07,healthy,aging,abf300,Tem_Effector_CD4,8.971907054758461e-17,8.13198384112149e-16,15.089803493009743,Increase in aging
NME2,4.1085813181357046e-05,0.2296320089185461,313,0.00019889268653702386,healthy,aging,abf300,Tem_Effector_CD4,9.10539454137758e-12,3.99962287132216e-11,10.397980956828347,Increase in aging
NPAS2,1.0444463496495727e-07,-0.2950966470699057,313,8.556425864436885e-07,healthy,aging,abf300,Tem_Effector_CD4,1.9394817852106e-09,6.82825818594807e-09,8.16569006596787,Decrease in aging
NR1D1,0.0009306793995874858,-0.1862363239737649,313,0.0033039118685355747,healthy,aging,abf300,Tem_Effector_CD4,0.0006173391096539,0.0011286972562771,2.9474225306700257,Inconsistent
NR1D2,0.001462644835572994,-0.17911690902934915,313,0.004756387022550347,healthy,aging,abf300,Tem_Effector_CD4,0.0365447239935549,0.0424197613658157,1.3724317789547928,Decrease in aging
NR1H2,0.02072134450937003,-0.13070144249755325,313,0.04243890750476747,healthy,aging,abf300,Tem_Effector_CD4,1.99186754892598e-05,4.53762340022709e-05,4.343171551199034,Inconsistent
NR2C1,0.17653666758637562,-0.07658523749886956,313,0.27750782432397053,healthy,aging,abf300,Tem_Effector_CD4,0.0109774446907474,0.0144779920689115,1.8392916656153557,Inconsistent
NR2C2,0.7899253706836892,-0.015117869080412369,313,0.8786115089066622,healthy,aging,abf300,Tem_Effector_CD4,0.0311663643412937,0.0365992734568591,1.436527535829874,Inconsistent
NR3C1,0.7659956117820009,0.016888670141697645,313,0.8587213963661379,healthy,aging,abf300,Tem_Effector_CD4,0.210952572959409,0.217464239819247,0.6626121489439615,Inconsistent
NR3C2,0.0015479344758508103,-0.17820576954219508,313,0.004813285304470403,healthy,aging,abf300,Tem_Effector_CD4,0.0008175631077426,0.0014572463761437,2.8364670160035432,Decrease in aging
NR4A1,0.0017914544763386715,-0.17583680687559447,313,0.005351130902760605,healthy,aging,abf300,Tem_Effector_CD4,0.0153609476513769,0.019533622983542,1.7092171988096956,Inconsistent
NR4A2,0.00398406870225877,-0.16232316963980398,313,0.010412351332283656,healthy,aging,abf300,Tem_Effector_CD4,0.0488102681988886,0.0548632566035001,1.2607184168745285,Inconsistent
NR4A3,0.0014041455042044081,-0.1797704632178792,313,0.004673171756180296,healthy,aging,abf300,Tem_Effector_CD4,0.0279951325884851,0.0334059565341587,1.4761760883000619,Inconsistent
PA2G4,0.000138057633536337,0.21380460586586014,313,0.0006063149679018511,healthy,aging,abf300,Tem_Effector_CD4,7.88032545754132e-07,2.08510474839292e-06,5.68087212270157,Increase in aging
PBX4,0.04595988260572035,-0.11289791393201926,313,0.08587241223700381,healthy,aging,abf300,Tem_Effector_CD4,0.322001729246313,0.328164441767774,0.4839084786779909,Inconsistent
PHF1,0.011638856519508424,-0.14244525733960642,313,0.025041176148033275,healthy,aging,abf300,Tem_Effector_CD4,7.79689141543684e-05,0.0001660737871488,3.779698910564913,Inconsistent
PHF19,4.385912390961671e-09,0.32403545499616915,313,7.473594714198687e-08,healthy,aging,abf300,Tem_Effector_CD4,1.5633913146967602e-15,1.28077826934773e-14,13.892526049594714,Increase in aging
PHF20,0.18939942850391048,-0.0743736445739815,313,0.29023077893045274,healthy,aging,abf300,Tem_Effector_CD4,7.12406045623291e-08,2.18334514701815e-07,6.660877604832804,Inconsistent
PHF21A,0.5506842883535588,-0.03385524222021318,313,0.6741135253983219,healthy,aging,abf300,Tem_Effector_CD4,0.406669471845001,0.411499275548623,0.3856309250337585,Inconsistent
PIN1,3.2461345383025575e-08,0.3061311236731949,313,3.215937937946255e-07,healthy,aging,abf300,Tem_Effector_CD4,3.76173976446255e-17,3.64204804468419e-16,15.438654329435222,Increase in aging
PLAG1,3.725656521899927e-07,-0.2825342746907358,313,2.8856903242352158e-06,healthy,aging,abf300,Tem_Effector_CD4,1.8257567346880401e-09,6.4814364081425405e-09,8.188328735641848,Decrease in aging
PLSCR1,0.0006208427876184591,-0.1924015380589162,313,0.0023199914695216104,healthy,aging,abf300,Tem_Effector_CD4,0.0018556866118119,0.003052210411706,2.5153855305163066,Inconsistent
POU2F1,0.9148983761449355,-0.006064411327711025,313,0.9576086197487531,healthy,aging,abf300,Tem_Effector_CD4,0.0719275026888448,0.0781661126159385,1.1069814859887315,Inconsistent
POU2F2,4.6379264770618405e-06,0.2556158280504883,313,2.5330213836260822e-05,healthy,aging,abf300,Tem_Effector_CD4,1.07474846194839e-16,9.53839259979195e-16,15.020524805993762,Increase in aging
PRDM1,2.7436308679686268e-06,0.26146669411923373,313,1.5378773023087305e-05,healthy,aging,abf300,Tem_Effector_CD4,3.42802659947096e-14,2.1796109423501899e-13,12.66162102046403,Increase in aging
PRDM2,0.09756674070343649,-0.09381467968076812,313,0.1710429281467652,healthy,aging,abf300,Tem_Effector_CD4,0.0076531241064422,0.0105509089622796,1.976710124224336,Inconsistent
PRDM8,0.1319041993749439,0.0853460736547298,313,0.21864275849698872,healthy,aging,abf300,Tem_Effector_CD4,0.013415915813325,0.0172664052461525,1.7627980703226664,Inconsistent
PREB,1.7276904346633515e-06,0.26650761492528446,313,1.036614260798011e-05,healthy,aging,abf300,Tem_Effector_CD4,1.38766882498915e-10,5.68410499466708e-10,9.245337908544814,Inconsistent
PURB,0.5917064770602127,-0.030431863137436635,313,0.712053557140256,healthy,aging,abf300,Tem_Effector_CD4,3.0108479289881e-05,6.71529433376403e-05,4.172934947294871,Inconsistent
RARA,1.2303880650614932e-05,0.2443490157713126,313,6.239825187097573e-05,healthy,aging,abf300,Tem_Effector_CD4,1.90798930747708e-21,3.25121377994095e-20,19.487954473015034,Increase in aging
RARG,0.5952791725934146,-0.030139045807085936,313,0.7143350071120974,healthy,aging,abf300,Tem_Effector_CD4,0.0048962571187056,0.0070945766413898,2.1490735153289915,Inconsistent
RBCK1,5.562823928313638e-07,0.2784438358072672,313,4.016547446545101e-06,healthy,aging,abf300,Tem_Effector_CD4,1.9534943837826304e-15,1.5410900138729602e-14,13.81217199373673,Increase in aging
RBPJ,2.2381103593649474e-10,0.3486665598433161,313,7.334115485303597e-09,healthy,aging,abf300,Tem_Effector_CD4,5.33997290813862e-27,1.8956903823892102e-25,24.72223259326387,Increase in aging
REL,0.08020887795062305,-0.09903919851881682,313,0.1423707583623559,healthy,aging,abf300,Tem_Effector_CD4,0.0028661893827632,0.0044561922520333,2.351036080806479,Inconsistent
RELA,0.009372862181812538,0.14664785152407156,313,0.02090491774582273,healthy,aging,abf300,Tem_Effector_CD4,3.77591373104372e-15,2.72633771088919e-14,13.564420349201441,Inconsistent
RELB,0.009985251853176837,-0.1454301933608953,313,0.022154777549236105,healthy,aging,abf300,Tem_Effector_CD4,0.0866154734936463,0.0929703972130848,1.0316553135276378,Inconsistent
REPIN1,0.38855302919813706,-0.048903430171210543,313,0.518882728647042,healthy,aging,abf300,Tem_Effector_CD4,0.0051892354902716,0.0074882022169433,2.125622436102642,Inconsistent
REST,0.04590908896013419,0.1129241422223047,313,0.08587241223700381,healthy,aging,abf300,Tem_Effector_CD4,4.28431040187226e-21,6.75968974517623e-20,19.17007323675808,Inconsistent
RFX3,0.1531264126662369,-0.08093913368624987,313,0.24594051030115588,healthy,aging,abf300,Tem_Effector_CD4,0.079727532225896,0.0862028647924662,1.0644783009631538,Inconsistent
RFX7,0.6561263002993818,-0.025265085684717796,313,0.7678840767240017,healthy,aging,abf300,Tem_Effector_CD4,0.0465415370099454,0.0525907022977102,1.2790910295671536,Inconsistent
RLF,0.0020065944753011457,-0.1739775342679733,313,0.005775738151880324,healthy,aging,abf300,Tem_Effector_CD4,0.011971154291383,0.0156914207019359,1.8043377335909723,Inconsistent
RORA,0.4710309133919992,-0.040888730153917724,313,0.5989825943432586,healthy,aging,abf300,Tem_Effector_CD4,0.0030639926356099,0.0047121330785915,2.3267824528385646,Inconsistent
RORC,0.00011474000595089057,-0.21629531477542743,313,0.0005237836889978927,healthy,aging,abf300,Tem_Effector_CD4,4.28319066759682e-05,9.4540892455764e-05,4.0243803023209805,Inconsistent
RREB1,0.2707797164794033,-0.06243644502445071,313,0.3872513225922773,healthy,aging,abf300,Tem_Effector_CD4,0.211338486584902,0.217464239819247,0.6626121489439615,Inconsistent
RUNX1,0.5580219900330334,-0.03323417979427551,313,0.6791924792973493,healthy,aging,abf300,Tem_Effector_CD4,0.0023257705192181,0.003724730230026,2.4289051762992404,Inconsistent
RUNX2,0.432469131572255,0.04452545876215033,313,0.5634001530574331,healthy,aging,abf300,Tem_Effector_CD4,5.27761232471721e-06,1.24903491684974e-05,4.903425420726579,Increase in aging
RUNX3,0.7305838472836573,-0.019540076262640534,313,0.8366363412441883,healthy,aging,abf300,Tem_Effector_CD4,0.0002400677660093,0.0004627550602715,3.3346488234967793,Inconsistent
RXRA,0.0002928042662062355,0.20337435860668368,313,0.0011993713211909264,healthy,aging,abf300,Tem_Effector_CD4,6.47922204230005e-08,2.00010767392741e-07,6.69894662386912,Inconsistent
SAFB,0.0003038015396832547,0.20284940133395604,313,0.0012325662467149192,healthy,aging,abf300,Tem_Effector_CD4,2.33893509258126e-22,4.74469690209341e-21,20.32379152569247,Inconsistent
SAFB2,0.9976113341087196,0.00016989668632647482,313,0.9976113341087196,healthy,aging,abf300,Tem_Effector_CD4,3.93323947225499e-07,1.10234211525041e-06,5.9576835999423965,Inconsistent
SATB1,7.396171570106491e-10,-0.33903040343255725,313,2.1005127259102435e-08,healthy,aging,abf300,Tem_Effector_CD4,7.10602975186139e-13,3.73724527690488e-12,11.427448398294143,Decrease in aging
SCMH1,0.66998499668504,0.024181700709122126,313,0.7819550920214439,healthy,aging,abf300,Tem_Effector_CD4,0.0270156768583924,0.0324188122300709,1.4892029010043344,Inconsistent
SCML4,0.0907198866709974,-0.09577886544953099,313,0.15969699058613593,healthy,aging,abf300,Tem_Effector_CD4,1.36984188566337e-07,4.02450098822479e-07,6.395287961630432,Inconsistent
SETDB2,0.9734735721121954,-0.0018870667659833455,313,0.9944837930930341,healthy,aging,abf300,Tem_Effector_CD4,0.0167591767180472,0.0211225126683081,1.6752544207464948,Inconsistent
SKI,0.1622950968950453,-0.07917811930044423,313,0.2579765346167511,healthy,aging,abf300,Tem_Effector_CD4,0.0687574053805551,0.0751042428002987,1.1243355280729335,Inconsistent
SKIL,0.0008849432524149856,-0.18701416894088635,313,0.0031679481136872596,healthy,aging,abf300,Tem_Effector_CD4,0.0307449035974131,0.0363814692569388,1.4391197660395423,Inconsistent
SLC2A4RG,0.000131378892302125,0.21447499313621518,313,0.0005891306117968974,healthy,aging,abf300,Tem_Effector_CD4,8.80490756118061e-08,2.66020611422904e-07,6.575084712690581,Increase in aging
SMAD3,0.31896759897766275,0.05651120022206011,313,0.4397417383963894,healthy,aging,abf300,Tem_Effector_CD4,0.342514208193293,0.34740726831034,0.45916109966539453,Inconsistent
SMAD4,0.5711663064374312,-0.03213141720123016,313,0.691241041313482,healthy,aging,abf300,Tem_Effector_CD4,2.25383666588995e-10,8.97321887541232e-10,9.047051738776995,Inconsistent
SMAD5,0.010359371584540302,0.14471850632001618,313,0.022747898427908086,healthy,aging,abf300,Tem_Effector_CD4,8.16149598340698e-15,5.51872585544663e-14,13.258161179122611,Increase in aging
SMYD3,0.9002960306829952,0.007110019735955297,313,0.9485320304545819,healthy,aging,abf300,Tem_Effector_CD4,0.0311867048470419,0.0365992734568591,1.436527535829874,Inconsistent
SNAI1,0.03513683017817221,-0.11913437501466229,313,0.06712237513857112,healthy,aging,abf300,Tem_Effector_CD4,0.0001122840509776,0.0002356305700318,3.6277683661138647,Inconsistent
SNAI3,1.4002866437617195e-09,0.33374599014057316,313,2.9826105512124626e-08,healthy,aging,abf300,Tem_Effector_CD4,7.050929790294441e-19,8.58198883047267e-18,17.066412055040733,Increase in aging
SNAPC2,4.094170955971322e-09,0.32463068059884054,313,7.267153446849097e-08,healthy,aging,abf300,Tem_Effector_CD4,2.84103326836883e-18,3.18494782190822e-17,16.496897678192983,Increase in aging
SNAPC5,0.0005898071114758384,0.19316920488353878,313,0.002243373477577742,healthy,aging,abf300,Tem_Effector_CD4,9.69849265375122e-08,2.88920130804057e-07,6.5392221971916875,Inconsistent
SON,0.7154737309019739,0.020684138626209936,313,0.8249541684924797,healthy,aging,abf300,Tem_Effector_CD4,0.0393530055664115,0.0454319251254506,1.3426388600674752,Inconsistent
SOX13,3.397702646823008e-08,0.3057087307594938,313,3.2895939262422757e-07,healthy,aging,abf300,Tem_Effector_CD4,3.0927108837931898e-12,1.48033127696169e-11,10.829641084836785,Increase in aging
SOX4,0.12969156313589017,-0.08583619036274996,313,0.21666119959172242,healthy,aging,abf300,Tem_Effector_CD4,2.87111026499867e-12,1.3898783782834499e-11,10.857023201149724,Decrease in aging
SP1,0.9660019763591212,0.0024188747115467465,313,0.9916068480216522,healthy,aging,abf300,Tem_Effector_CD4,0.051412387564841,0.0574847168047828,1.2404476038251324,Inconsistent
SP100,2.3277146354654502e-08,0.30918945976058104,313,2.4790160867707044e-07,healthy,aging,abf300,Tem_Effector_CD4,1.68049181446376e-28,8.94861891201951e-27,26.048243986490977,Increase in aging
SP110,3.134188860278177e-05,0.233019177302048,313,0.00015346717867569003,healthy,aging,abf300,Tem_Effector_CD4,1.53458313768121e-10,6.167286949549011e-10,9.209905844389242,Inconsistent
SP140,1.1955120851950544e-09,0.3350642553276801,313,2.8293786016282954e-08,healthy,aging,abf300,Tem_Effector_CD4,1.3691302993147e-28,8.33213582154374e-27,26.079243659263636,Increase in aging
SP140L,0.005587768391492804,0.1562900756736278,313,0.013448527315118275,healthy,aging,abf300,Tem_Effector_CD4,1.01972905091453e-24,3.10288982635421e-23,22.50823364454341,Inconsistent
SP3,0.002694004579852044,-0.16906090424051393,313,0.007309846821764145,healthy,aging,abf300,Tem_Effector_CD4,0.0013033064594981,0.0022032085386753,2.6569443939479087,Decrease in aging
SP4,0.7930988777109231,-0.014884163269958669,313,0.8798440674605553,healthy,aging,abf300,Tem_Effector_CD4,0.0524880384585151,0.058533781108187,1.2325934208476836,Inconsistent
SPEN,0.122686442160362,-0.08743180993294974,313,0.2082247982482638,healthy,aging,abf300,Tem_Effector_CD4,0.002473284387038,0.0039314147346202,2.4054511389689766,Inconsistent
SPI1,1.0949113501682907e-10,0.3542772608957912,313,4.24029304701538e-09,healthy,aging,abf300,Tem_Effector_CD4,3.7170694580902e-14,2.29488636108177e-13,12.639238815127605,Increase in aging
SRCAP,0.7444175492494436,-0.01849955692564567,313,0.8456583359473678,healthy,aging,abf300,Tem_Effector_CD4,0.0111373831883911,0.0146435964143661,1.834352249022212,Inconsistent
SREBF1,5.310324132630726e-07,-0.2789212298371639,313,3.968768562281911e-06,healthy,aging,abf300,Tem_Effector_CD4,1.9626011163721e-11,8.360680755745129e-11,10.07775835935202,Decrease in aging
SREBF2,0.3120764016481747,-0.057320362550716396,313,0.43252234004590584,healthy,aging,abf300,Tem_Effector_CD4,0.107849899007953,0.114573708173038,0.9409150307577034,Inconsistent
STAT1,4.1306494344783634e-08,0.30389310672451186,313,3.9103481313061843e-07,healthy,aging,abf300,Tem_Effector_CD4,3.05645606738415e-23,7.65911932179793e-22,21.115821164528217,Increase in aging
