gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
CD4T__GNAI2__CD8T__S1PR5,1.5572009515081549e-15,0.3161626010077122,606,5.6112406969710924e-14,healthy,aging,aida,all,7.76285162683151e-23,2.45954653442523e-21,20.60914495620979,Inconsistent
B__HLA-A__CD4T__CD8B,0.11625757340664805,0.3446328233637925,22,0.29062426218440246,healthy,aging,aida,all,0.813114670253521,0.984151847023484,0.006937888116801989,Inconsistent
CD8T__CD58__NK__CD2,0.0004925223038239657,0.15544127523956047,499,0.0027090560374889313,healthy,aging,aida,all,0.0003106085199633,0.001045666611255,2.980606759035926,Inconsistent
NK__HLA-E__CD4T__CD8B,0.1052761726937764,0.3465151189539696,23,0.2699443083858126,healthy,aging,aida,all,0.707236021134633,0.886435533750619,0.052352843091159486,Inconsistent
CD4T__CD48__CD8T__CD244,2.1687267177429383e-11,0.29433932544781966,497,4.4255205149080344e-10,healthy,aging,aida,all,1.01733551176418e-10,8.88792595443541e-10,9.051199572171832,Inconsistent
CD8T__HLA-E__CD4T__CD8B,0.0727709153439603,0.38111719930600646,23,0.19924342166265185,healthy,aging,aida,all,0.705263011602577,0.885292536630517,0.05291319704079326,Inconsistent
NK__FAM3C__MONO__LAMP1,0.7467448084361039,0.013750583664838808,554,1.0,healthy,aging,aida,all,0.0825999536030645,0.156035987825261,0.8067752252902097,Inconsistent
B__LGALS9__CD8T__CD47,0.08544943818449421,0.06969523594032309,610,0.22820498910660114,healthy,aging,aida,all,5.84379937070493e-05,0.0002265804882537,3.6447774916862055,Increase in aging
MONO__TNF__MONO__TRADD,0.13929290355852242,-0.06394233833816095,536,0.33488224010892353,healthy,aging,aida,all,0.46229889062747,0.650623628473747,0.18667016864496408,Inconsistent
CD4T__NAMPT__CD8T__ITGA5_ITGB1,0.17292356106711695,-0.07661527257838853,318,0.39154378586462624,healthy,aging,aida,all,0.476388091194458,0.665474785365831,0.176868395161413,Inconsistent
NK__FAM3C__MONO__CLEC2D,0.018149116321209125,-0.23706183109471732,99,0.0630919359207172,healthy,aging,aida,all,0.130976580021241,0.23051005681975,0.637310122222077,Inconsistent
MONO__CLEC2B__MONO__KLRF1,1.0,0.0,3,1.0,healthy,aging,aida,all,0.314633192007595,0.477971606397806,0.3205979016117516,Inconsistent
CD4T__GNAI2__CD4T__ADCY7,0.005881302643605528,0.11414088453885987,581,0.02425354321551846,healthy,aging,aida,all,0.0360875377722541,0.0760969730783084,1.1186326178881987,Inconsistent
MONO__TNF__CD4T__FAS,0.3986708869147114,0.03914547674615791,467,0.7177630615742076,healthy,aging,aida,all,0.93387405161736,1.0,-0.0,Inconsistent
NK__CD38__NK__PECAM1,0.31972775851207635,0.043426309439483154,527,0.6163436722674082,healthy,aging,aida,all,0.53440760157547,0.727561722460376,0.13813015754907748,Inconsistent
CD8T__GNAI2__CD8T__F2R,1.8639017250793855e-24,0.4186652227214293,543,1.8606273031299218e-22,healthy,aging,aida,all,1.52083329314133e-21,4.2296063697030603e-20,19.373700048563602,Increase in aging
MONO__PSEN1__CD4T__NOTCH2,0.11271443361025728,0.07972919491269764,397,0.2847216472839709,healthy,aging,aida,all,,,,Increase in aging
CD4T__GNAI2__MONO__S1PR1,1.0,0.0,3,1.0,healthy,aging,aida,all,1.0,1.0,-0.0,Inconsistent
CD4T__ITGB2__MONO__CD226,1.0,0.0,4,1.0,healthy,aging,aida,all,1.0,1.0,-0.0,Inconsistent
CD8T__CD58__CD4T__CD2,6.800029478965298e-11,0.2861142678263667,501,1.3324089591808131e-09,healthy,aging,aida,all,4.96415499318639e-12,5.09232784751866e-11,10.293083643945165,Inconsistent
MONO__ADAM10__CD4T__NOTCH2,0.3405132224208468,-0.04796100793878731,397,0.6426599831432793,healthy,aging,aida,all,,,,Decrease in aging
NK__MAML2__MONO__NOTCH1,3.8883297101494315e-09,-0.2772734927321764,436,5.861855422219153e-08,healthy,aging,aida,all,1.27287325451104e-08,8.57604779553465e-08,7.066712807259617,Decrease in aging
MONO__MAML2__MONO__NOTCH1,0.0036869283369795687,-0.1195742101473129,588,0.016192235211217643,healthy,aging,aida,all,0.0669020079474765,0.130334806542016,0.8849395883510159,Inconsistent
MONO__TGS1__MONO__RXRA,4.0154808804196227e-07,-0.22587806221529913,493,4.286467812667594e-06,healthy,aging,aida,all,1.89852978223947e-05,7.92003340824231e-05,4.101272986467996,Inconsistent
NK__GRN__CD8T__TNFRSF1B,1.9921515593237396e-22,0.40898568427609827,521,1.549055112497312e-20,healthy,aging,aida,all,1.77105404426866e-17,3.17774069735087e-16,15.497881543977021,Inconsistent
CD8T__IFNG__B__IFNGR1_IFNGR2,2.609274068133713e-12,0.31311496037012737,477,6.099590994083461e-11,healthy,aging,aida,all,9.00316385372857e-10,7.086452555309e-09,8.149571116186086,Increase in aging
B__TNF__B__VSIR,0.6044816179123451,-0.036844267089609084,200,0.9508742997271068,healthy,aging,aida,all,0.908768003626895,1.0,-0.0,Inconsistent
NK__HLA-F__CD8T__LILRB1,0.0009765445021649583,0.19429850605376567,285,0.005019995989904347,healthy,aging,aida,all,0.0189521800295419,0.04283278249566,1.3682237121255054,Inconsistent
MONO__LY86__B__CD180,0.5901883846111416,-0.023671207913009838,520,0.9361944284461173,healthy,aging,aida,all,0.097842570849491,0.180206000615361,0.744230751699075,Inconsistent
CD8T__GPI__CD8T__AMFR,0.00014044194119533908,0.19588345955107694,373,0.0008958934538946198,healthy,aging,aida,all,0.0013862625700306,0.0040941772422261,2.3878333600969253,Inconsistent
MONO__ADAM17__CD8T__ITGA5,1.667491864101578e-08,0.26884603248328937,427,2.2529869984904833e-07,healthy,aging,aida,all,3.15312041625818e-07,1.74222083927025e-06,5.758896795828012,Inconsistent
CD4T__TNF__CD4T__TRADD,0.1513689563765036,-0.0904625495206602,253,0.3566998918449823,healthy,aging,aida,all,0.147939074292494,0.25546154049956,0.5926744732437362,Inconsistent
B__ALCAM__CD8T__CD6,0.47392488801793264,-0.03943495499657967,332,0.8139695763284046,healthy,aging,aida,all,0.674372109318136,0.860542130830127,0.06522786242051895,Inconsistent
MONO__GZMA__CD8T__F2R,0.10848838960316552,0.538248951839554,10,0.2764414398063414,healthy,aging,aida,all,0.298415209844519,0.45781996337164,0.339305273712345,Inconsistent
MONO__TNF__MONO__NOTCH1,0.00010870366290887496,-0.16608630052600223,538,0.0007168099650478618,healthy,aging,aida,all,0.0016108825759506,0.0046694141141915,2.330737608285304,Inconsistent
B__GNAI2__CD8T__F2R,4.210147413451433e-20,0.38234848575030334,536,2.5702775986087382e-18,healthy,aging,aida,all,1.47543787219598e-18,2.9078905465405904e-17,16.536421944418244,Increase in aging
B__ADAM10__MONO__NOTCH1,0.1799807569426139,0.05565510908131246,582,0.40410876946355284,healthy,aging,aida,all,0.616490598113043,0.808740024673452,0.09219106305399143,Inconsistent
CD4T__HLA-F__CD4T__CD8B,0.006131766035774522,0.5536332856325905,23,0.02515011421780477,healthy,aging,aida,all,0.22735522192821,0.365374074148513,0.43726227212770274,Inconsistent
CD8T__HLA-F__CD8T__LILRB1,0.0005293942450293975,0.2036551174536062,286,0.002898914223893372,healthy,aging,aida,all,0.0061988681164803,0.015832415199541,1.8004528294317053,Inconsistent
NK__FAM3C__NK__CLEC2D,0.019825109046571764,0.09931649803539996,550,0.06745650876417579,healthy,aging,aida,all,0.0020276707801184,0.0057510027905229,2.240256421672245,Inconsistent
NK__ADAM17__NK__ITGB1,0.014192918767201967,0.11440149291681473,459,0.05144410742557455,healthy,aging,aida,all,0.100180964715828,0.183990729607567,0.7352040584127694,Inconsistent
B__CD48__CD8T__CD244,4.21213580478138e-06,0.20571329776693162,492,3.6859550437752155e-05,healthy,aging,aida,all,0.0002066504903223,0.0007209005955077,3.142124615722656,Inconsistent
B__MAML2__CD4T__NOTCH2,0.23263231247324054,-0.06081492871094743,387,0.48886431523705315,healthy,aging,aida,all,,,,Decrease in aging
B__S100A9__CD4T__ITGB2,0.2243687787639173,-0.06645766263810048,336,0.47709043429161113,healthy,aging,aida,all,0.140887957741549,0.245658347772273,0.6096684734186932,Inconsistent
MONO__PSEN1__B__NCSTN,0.013658490966449489,0.10388418039673912,563,0.04977566490831888,healthy,aging,aida,all,0.0929985162767682,0.173002814002788,0.761946832732802,Inconsistent
CD4T__LGALS3BP__MONO__ITGB1,0.00011149739687031055,-0.15948880471329122,582,0.0007321166850497637,healthy,aging,aida,all,0.0077775154790986,0.0193606377366324,1.7130803411940143,Inconsistent
CD4T__TNF__CD8T__TNFRSF1B,0.00032226413677974704,0.2247828087443078,252,0.0018774173331167125,healthy,aging,aida,all,0.0071268079338928,0.0179010539473495,1.7471213986266256,Inconsistent
CD4T__TNF__CD8T__VSIR,0.000129804081039859,-0.23875900024542837,252,0.0008374347132239637,healthy,aging,aida,all,0.0007073830931368,0.0022187717821072,2.653887366027861,Inconsistent
CD4T__MFNG__MONO__NOTCH1,0.0031380193202977737,-0.12121215393083355,592,0.014106674737095287,healthy,aging,aida,all,0.0019250945568946,0.0054911813970453,2.2603342094622536,Decrease in aging
B__LGALS9__B__CD47,0.15293101445266905,-0.05789150724888382,611,0.35909135529620667,healthy,aging,aida,all,0.152379745528965,0.261955015837225,0.5817732813940323,Inconsistent
MONO__LGALS9__NK__HAVCR2,0.00839333658947365,0.10716313451303354,604,0.032874643365027496,healthy,aging,aida,all,0.0004480276558697,0.0014649421589053,2.8341795224526454,Inconsistent
CD4T__HLA-F__CD8T__LILRB1,0.00025469589988866157,0.21468512554105273,286,0.0015221995246582063,healthy,aging,aida,all,0.0041711116431672,0.0110596318250506,1.9562593304463607,Inconsistent
MONO__SEMA4D__NK__ERBB2,0.06088020712188594,-0.0825735936592088,516,0.1725717920220151,healthy,aging,aida,all,0.0814056855461242,0.154303999183604,0.8116228179364369,Inconsistent
CD4T__LGALS3BP__CD8T__ITGB1,3.2392013816343858e-24,0.40365211136442863,582,3.1075299488484685e-22,healthy,aging,aida,all,4.72624501889941e-21,1.23226992524013e-19,18.90929415077366,Inconsistent
CD4T__SEMA4D__NK__ERBB2,8.508758344452524e-05,-0.17195090220058934,517,0.0005745356297117989,healthy,aging,aida,all,0.0016308295798169,0.0047244981924556,2.3256443128310824,Inconsistent
CD4T__TNF__CD4T__ICOS,0.4045484677208572,-0.052732792548156354,252,0.7253396920033913,healthy,aging,aida,all,0.155118681655635,0.266206417678475,0.5747814788059277,Inconsistent
CD4T__LGALS3BP__NK__ITGB1,0.009403769005944952,0.10766090041546192,581,0.03616118773915428,healthy,aging,aida,all,0.057687891496549,0.114506576063332,0.9411695712628859,Inconsistent
CD4T__TNF__NK__TNFRSF1B,0.11263408406877788,-0.10038469388350843,251,0.2847216472839709,healthy,aging,aida,all,0.477502618360135,0.666772135986286,0.17602255737469646,Inconsistent
CD4T__TNF__MONO__TNFRSF1B,0.0062738261798461524,-0.1714048326972149,253,0.025661547060090547,healthy,aging,aida,all,0.0420688134376689,0.0870953184735196,1.0600051884568527,Inconsistent
CD4T__TNF__MONO__VSIR,0.005336835367254847,-0.17466871217126104,253,0.022260419456754124,healthy,aging,aida,all,0.0024910563250879,0.0069627180141765,2.157221193129312,Inconsistent
CD4T__GNAI2__CD8T__F2R,2.2004838437527703e-23,0.40961634832786814,543,1.9351159706906803e-21,healthy,aging,aida,all,6.143571608530659e-22,1.79852160656751e-20,19.745084340410564,Increase in aging
CD4T__TNF__NK__VSIR,0.0029429721971510484,-0.1869693588216236,251,0.013370071107229271,healthy,aging,aida,all,0.0110055155288609,0.0263479726147669,1.5792527966219692,Inconsistent
NK__FAM3C__B__CLEC2D,0.8358979989197383,0.008836460355506042,552,1.0,healthy,aging,aida,all,0.206789159223329,0.337194309795435,0.47211976276999545,Inconsistent
CD4T__MAML2__CD4T__NOTCH2,0.008946447970492509,-0.1308802481170197,398,0.03469155441366308,healthy,aging,aida,all,,,,Decrease in aging
CD4T__TNF__CD4T__VSIR,0.000787236780958833,-0.20975393360972672,253,0.004136072618024822,healthy,aging,aida,all,0.0003891520282512,0.0012858713223932,2.8908024892427835,Inconsistent
MONO__PSEN1__MONO__NOTCH1,0.3323483019965493,-0.0399103533733531,592,0.6323061578045842,healthy,aging,aida,all,0.632946448976715,0.824279376581018,0.08392556604142183,Decrease in aging
CD4T__LGALS3BP__CD4T__ITGB1,2.4338419185215034e-10,0.2583001658548765,583,4.3457452554313245e-09,healthy,aging,aida,all,1.85324110140174e-07,1.06681128449494e-06,5.971912399086433,Inconsistent
NK__ADAM17__CD4T__ITGB1,4.7369217905960526e-11,0.3007620858445788,459,9.406355179336839e-10,healthy,aging,aida,all,1.72825551907458e-08,1.14137824914081e-07,6.942570407911233,Inconsistent
NK__ADAM10__CD4T__NOTCH2,0.06325548934293193,0.09354694450471496,395,0.17827863402374597,healthy,aging,aida,all,,,,Increase in aging
NK__FAM3C__CD4T__CLEC2D,0.620125843150653,0.02106625264334759,556,0.9660205827401673,healthy,aging,aida,all,0.0050322185140693,0.013136536843559,1.8815191117904624,Inconsistent
CD8T__SPON2__CD4T__ITGA5,6.757633226429102e-07,0.2506196944780532,383,6.9244062359466694e-06,healthy,aging,aida,all,,,,Increase in aging
MONO__ADAM17__MONO__NOTCH1,0.03631368285151076,-0.0860603246652726,592,0.1133766590127261,healthy,aging,aida,all,0.0281598417134935,0.0611343726319854,1.2137145402150005,Decrease in aging
CD8T__TNF__B__VSIR,0.5870112257682966,0.03213822928277186,288,0.9333301602992695,healthy,aging,aida,all,0.982131229670457,1.0,-0.0,Inconsistent
NK__ADAM17__CD8T__ITGB1,1.1857587836171462e-20,0.41617378976581854,459,8.035963426220054e-19,healthy,aging,aida,all,1.1199341934712101e-20,2.83151039016003e-19,18.547981840401256,Inconsistent
NK__TNF__CD4T__ICOS,0.007756984661416644,-0.2597193237188337,104,0.030823478049426978,healthy,aging,aida,all,0.0454494266201012,0.0932076319787901,1.0305485255154212,Inconsistent
MONO__ADAM10__MONO__NOTCH1,0.00022842239036413944,-0.15091601580680122,592,0.0013785589849835767,healthy,aging,aida,all,0.000592172366587,0.0018797811459321,2.7258927106548096,Decrease in aging
NK__TNF__CD4T__TRADD,0.6699555696997035,0.04228560077237635,104,1.0,healthy,aging,aida,all,0.848154835033933,1.0,-0.0,Increase in aging
NK__TNF__CD4T__VSIR,0.4002745184814792,-0.08334336564301723,104,0.7199483486785212,healthy,aging,aida,all,0.493444949345876,0.683693721678787,0.1651384081835918,Decrease in aging
B__S100A9__MONO__CD36,7.664741871152525e-05,-0.2140360101888322,336,0.0005237691785587762,healthy,aging,aida,all,9.884322182262281e-09,6.74126932485081e-08,7.171258321732293,Inconsistent
B__MAML2__MONO__NOTCH1,0.018622196353518125,-0.09759629526640996,581,0.06441577385068024,healthy,aging,aida,all,0.221125172286615,0.356898694571212,0.44745504056088764,Inconsistent
NK__CD48__CD8T__CD244,8.199706566217873e-06,0.1985586166916862,497,6.821084730253538e-05,healthy,aging,aida,all,5.94538161961837e-05,0.0002300044852226,3.6382636949022658,Inconsistent
NK__TNF__CD8T__TNFRSF1B,0.00899214329658995,0.2549948247056342,104,0.03483217752066595,healthy,aging,aida,all,0.0167908081629952,0.0385218999376507,1.4142923011921251,Increase in aging
NK__TNF__CD8T__VSIR,0.25942103374256464,-0.11158892979989685,104,0.5321697240367468,healthy,aging,aida,all,0.538104465742335,0.7319975422571,0.1354903771191646,Decrease in aging
B__S100A4__NK__ERBB2,1.0065599902091532e-08,0.2500387694178083,511,1.4029167259764178e-07,healthy,aging,aida,all,1.21383824538498e-06,6.04023285924177e-06,5.218946318409597,Inconsistent
CD8T__MAML2__CD4T__NOTCH2,2.663699968794817e-12,-0.3415072549510354,397,6.207177182803569e-11,healthy,aging,aida,all,,,,Decrease in aging
NK__FAM3C__CD8T__CLEC2D,0.03192065552482046,0.09100129320624258,556,0.10146208363246503,healthy,aging,aida,all,0.0050350167079498,0.013136536843559,1.8815191117904624,Inconsistent
B__LGALS9__NK__HAVCR2,0.5021295764680505,0.027520520732725998,597,0.8435822563951533,healthy,aging,aida,all,0.139124606070949,0.243091720066727,0.6142298333844334,Increase in aging
MONO__HLA-F__CD8T__LILRB1,0.0004671599346382908,0.20593682694155538,285,0.002600535370891525,healthy,aging,aida,all,0.0043248155282836,0.0114248161132391,1.9421507813367334,Inconsistent
CD8T__SPON2__CD8T__ITGA5,5.8935600465830344e-09,0.27692271485833553,427,8.55318822477581e-08,healthy,aging,aida,all,1.17570270976605e-06,5.86796387346844e-06,5.231512568584993,Inconsistent
MONO__CD48__CD8T__CD244,8.391716487792917e-07,0.21904619006884773,496,8.365669324605435e-06,healthy,aging,aida,all,1.02414840279173e-06,5.16059337000643e-06,5.287300359903059,Inconsistent
CD8T__ADAM10__MONO__NOTCH1,0.10091730021175724,0.06754389833142452,591,0.26124645114540185,healthy,aging,aida,all,0.288208050127506,0.445161832440079,0.35148207854946106,Inconsistent
NK__ADAM10__MONO__NOTCH1,0.9117415818838935,0.004572970001631316,590,1.0,healthy,aging,aida,all,0.14011780555333,0.244571037168749,0.6115949747018138,Inconsistent
B__S100A9__MONO__CD68,0.009723445439495373,-0.1408721683946135,336,0.03721610956557115,healthy,aging,aida,all,0.274282473500128,0.427078713014508,0.36949207467649503,Inconsistent
B__ALCAM__NK__CD6,0.06527047028517713,0.10301659612024877,321,0.18234344800685923,healthy,aging,aida,all,0.205804276688436,0.336015943506647,0.4736401154295461,Increase in aging
MONO__ADAM17__CD8T__RHBDF2,2.561169235376339e-13,0.31966398715927,499,6.8548395441032665e-12,healthy,aging,aida,all,9.22041168496069e-10,7.223377291848711e-09,8.14125970045348,Inconsistent
MONO__MAML2__CD4T__NOTCH2,0.9642067108248408,0.0022679875818817246,394,1.0,healthy,aging,aida,all,,,,Increase in aging
CD8T__CLEC2B__MONO__KLRF1,1.0,0.0,3,1.0,healthy,aging,aida,all,0.925610678290078,1.0,-0.0,Inconsistent
NK__ADAM17__MONO__ITGB1,0.16553917363789697,-0.06490435826260253,458,0.38047226996364186,healthy,aging,aida,all,0.0092293666038735,0.0225596724702105,1.646667209893164,Inconsistent
CD8T__MAML2__MONO__NOTCH1,3.937619205081706e-26,-0.41628764218939845,590,5.288580557807011e-24,healthy,aging,aida,all,5.88774788301536e-20,1.4035269477321399e-18,17.85277924449088,Inconsistent
CD8T__IFNG__MONO__IFNGR1_IFNGR2,7.641385236701819e-18,0.37466939536855476,492,3.463000781810818e-16,healthy,aging,aida,all,6.25180010702151e-14,8.06611116900764e-13,12.093335796740268,Inconsistent
NK__CLEC2B__MONO__KLRF1,1.0,0.0,3,1.0,healthy,aging,aida,all,0.685892712254631,0.86913707846019,0.06091172214288944,Inconsistent
B__LGALS9__MONO__CD47,0.739805561899689,-0.013473800942911169,610,1.0,healthy,aging,aida,all,0.0398979847527763,0.0831166507167699,1.0803119655053988,Inconsistent
B__LGALS9__MONO__LRP1,0.35453883347958104,-0.037549207911767676,610,0.6615252242772581,healthy,aging,aida,all,0.0704456179137273,0.136053535214552,0.8662901690314108,Inconsistent
B__ALCAM__MONO__CD6,0.35490223782532004,0.25712124144317,15,0.6617701448587012,healthy,aging,aida,all,,,,Increase in aging
B__CD72__MONO__CD5,1.0,0.0,4,1.0,healthy,aging,aida,all,1.0,1.0,-0.0,Inconsistent
MONO__HLA-F__CD4T__CD8B,0.02427690460540411,0.46811671561969925,23,0.08005959567862507,healthy,aging,aida,all,0.377967441991886,0.554706835125002,0.25593648269015196,Inconsistent
NK__GRN__MONO__TNFRSF1B,0.7290381675629269,0.015226638202336924,520,1.0,healthy,aging,aida,all,0.998225025508072,1.0,-0.0,Inconsistent
NK__GRN__NK__TNFRSF1B,0.002250337331145996,0.1335641958107746,521,0.010574581339170146,healthy,aging,aida,all,0.105210184956151,0.191799776362161,0.7171519035508404,Inconsistent
NK__FAM3C__NK__LAMP1,0.04451067487270041,0.08524785000409713,556,0.13371303590265876,healthy,aging,aida,all,0.0682974842748397,0.132650714126914,0.8772904076451401,Inconsistent
NK__TNF__MONO__TNFRSF1B,0.5053586383023194,0.06604155626247542,104,0.847850161512431,healthy,aging,aida,all,0.662169218792932,0.850389715053212,0.07038200098081746,Inconsistent
CD8T__SEMA4D__NK__ERBB2,6.953552341489154e-07,-0.2161942571981996,517,7.084950502976603e-06,healthy,aging,aida,all,3.26336853880516e-07,1.79916551820029e-06,5.744928880937722,Inconsistent
B__HLA-F__CD4T__CD8B,0.04009913178820792,0.4406780364323904,22,0.12311400104717037,healthy,aging,aida,all,0.595770937756258,0.786920663432144,0.10406905057671198,Inconsistent
