targetId,n_trials,pct_reached_phase3,n_reached_phase3,pct_reached_phase2,n_reached_phase2,pct_terminated,n_terminated,pct_withdrawn,n_withdrawn,pct_endpoint_primary,n_endpoint_primary,pct_endpoint_secondary,n_endpoint_secondary,pct_endpoint_either,n_endpoint_either,pct_phase1_to_phase2,n_phase1_to_phase2,targetFromSourceId
ENSG00000164418,132.0,58.4,97.0,87.3,145.0,10.8,18.0,3.0,5.0,45.2,75.0,45.8,76.0,47.6,79.0,21.1,4.0,Q13002
ENSG00000164509,11.0,54.5,6.0,100.0,11.0,0.0,0.0,9.1,1.0,90.9,10.0,90.9,10.0,90.9,10.0,,0.0,Q8NI17
ENSG00000164587,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62263
ENSG00000164647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q9UHE8
ENSG00000164692,48.0,56.2,27.0,89.6,43.0,8.3,4.0,6.2,3.0,54.2,26.0,50.0,24.0,54.2,26.0,25.0,1.0,P08123
ENSG00000164794,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q6PIU1
ENSG00000164867,12.0,8.3,1.0,41.7,5.0,25.0,3.0,8.3,1.0,16.7,2.0,16.7,2.0,16.7,2.0,0.0,0.0,P29474
ENSG00000164879,3.0,33.3,1.0,66.7,2.0,33.3,1.0,0.0,0.0,33.3,1.0,33.3,1.0,33.3,1.0,0.0,0.0,P07451
ENSG00000164885,32.0,2.6,1.0,28.2,11.0,25.6,10.0,10.3,4.0,2.6,1.0,5.1,2.0,7.7,3.0,19.0,4.0,Q00535
ENSG00000165025,81.0,10.5,10.0,58.9,56.0,37.9,36.0,6.3,6.0,29.5,28.0,30.5,29.0,36.8,35.0,19.0,4.0,P43405
ENSG00000165029,3.0,33.3,1.0,100.0,3.0,0.0,0.0,0.0,0.0,33.3,1.0,33.3,1.0,33.3,1.0,,0.0,O95477
ENSG00000165059,2.0,0.0,0.0,0.0,0.0,50.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,P22612
ENSG00000165264,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O95139
ENSG00000165409,9.0,55.6,5.0,88.9,8.0,0.0,0.0,0.0,0.0,44.4,4.0,33.3,3.0,44.4,4.0,100.0,1.0,P16473
ENSG00000165646,129.0,55.6,80.0,90.3,130.0,12.5,18.0,2.8,4.0,41.0,59.0,38.9,56.0,45.1,65.0,25.0,2.0,Q05940
ENSG00000165731,956.0,10.5,117.0,64.0,712.0,21.6,240.0,4.5,50.0,20.7,230.0,20.1,224.0,22.3,248.0,18.2,56.0,P07949
ENSG00000165806,7.0,0.0,0.0,50.0,4.0,25.0,2.0,0.0,0.0,37.5,3.0,12.5,1.0,37.5,3.0,0.0,0.0,P55210
ENSG00000165891,1.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Q96AV8
ENSG00000165916,8.0,0.0,0.0,0.0,0.0,66.7,6.0,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P17980
ENSG00000165995,16.0,43.8,7.0,68.8,11.0,50.0,8.0,18.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,Q08289
ENSG00000166006,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q96PR1
ENSG00000166136,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O95169
ENSG00000166148,69.0,32.9,23.0,85.7,60.0,15.7,11.0,8.6,6.0,38.6,27.0,41.4,29.0,44.3,31.0,0.0,0.0,P37288
ENSG00000166206,319.0,51.0,183.0,83.6,300.0,9.7,35.0,5.6,20.0,39.3,141.0,40.1,144.0,43.7,157.0,9.6,5.0,P28472
ENSG00000166441,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P46776
ENSG00000166483,40.0,0.0,0.0,36.6,15.0,29.3,12.0,4.9,2.0,9.8,4.0,14.6,6.0,14.6,6.0,18.8,3.0,P30291
ENSG00000166501,121.0,9.4,15.0,50.9,81.0,10.1,16.0,4.4,7.0,11.3,18.0,11.9,19.0,13.2,21.0,6.1,4.0,P05771
ENSG00000166603,18.0,23.8,5.0,71.4,15.0,0.0,0.0,0.0,0.0,57.1,12.0,52.4,11.0,57.1,12.0,33.3,2.0,P32245
ENSG00000166736,281.0,51.4,151.0,83.3,245.0,11.2,33.0,4.1,12.0,47.6,140.0,43.9,129.0,49.0,144.0,9.5,4.0,P46098
ENSG00000166825,6.0,0.0,0.0,33.3,2.0,33.3,2.0,0.0,0.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,P15144
ENSG00000166828,6.0,0.0,0.0,66.7,4.0,16.7,1.0,0.0,0.0,33.3,2.0,16.7,1.0,33.3,2.0,50.0,1.0,ENSG00000166828
ENSG00000166851,41.0,2.3,1.0,29.5,13.0,13.6,6.0,18.2,8.0,0.0,0.0,2.3,1.0,2.3,1.0,21.1,4.0,P53350
ENSG00000166862,16.0,43.8,7.0,68.8,11.0,50.0,8.0,18.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,Q9Y698
ENSG00000167207,2.0,0.0,0.0,100.0,2.0,50.0,1.0,0.0,0.0,50.0,1.0,50.0,1.0,50.0,1.0,,0.0,Q9HC29
ENSG00000167244,12.0,0.0,0.0,16.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P01344
ENSG00000167258,14.0,0.0,0.0,26.7,4.0,20.0,3.0,13.3,2.0,0.0,0.0,6.7,1.0,6.7,1.0,50.0,4.0,Q9NYV4
ENSG00000167286,59.0,7.4,5.0,58.8,40.0,20.6,14.0,19.1,13.0,33.8,23.0,35.3,24.0,38.2,26.0,23.1,3.0,P04234
ENSG00000167325,1697.0,11.7,246.0,66.9,1404.0,19.2,404.0,4.5,95.0,29.9,628.0,30.0,630.0,32.7,687.0,23.4,118.0,P23921
ENSG00000167397,128.0,42.1,61.0,59.3,86.0,9.0,13.0,2.8,4.0,31.0,45.0,30.3,44.0,33.1,48.0,0.0,0.0,Q9BQB6
ENSG00000167434,169.0,58.0,119.0,84.9,174.0,13.7,28.0,3.4,7.0,40.0,82.0,41.0,84.0,42.4,87.0,14.8,4.0,P22748
ENSG00000167526,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P26373
ENSG00000167535,16.0,43.8,7.0,68.8,11.0,50.0,8.0,18.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,P54284
ENSG00000167552,130.0,11.8,18.0,66.0,101.0,14.4,22.0,7.8,12.0,15.0,23.0,14.4,22.0,16.3,25.0,0.0,0.0,Q71U36
ENSG00000167553,130.0,11.8,18.0,66.0,101.0,14.4,22.0,7.8,12.0,15.0,23.0,14.4,22.0,16.3,25.0,0.0,0.0,Q9BQE3
ENSG00000167601,28.0,3.4,1.0,24.1,7.0,27.6,8.0,10.3,3.0,6.9,2.0,6.9,2.0,6.9,2.0,15.4,2.0,P30530
ENSG00000167653,3.0,0.0,0.0,80.0,4.0,0.0,0.0,0.0,0.0,80.0,4.0,80.0,4.0,80.0,4.0,0.0,0.0,O43653
ENSG00000167658,53.0,5.8,4.0,58.0,40.0,31.9,22.0,5.8,4.0,26.1,18.0,24.6,17.0,30.4,21.0,0.0,0.0,P13639
ENSG00000167723,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Q8NET8
ENSG00000167780,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O75908
ENSG00000167792,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,P49821
ENSG00000167941,29.0,25.8,8.0,64.5,20.0,6.5,2.0,6.5,2.0,35.5,11.0,45.2,14.0,45.2,14.0,0.0,0.0,Q9BQB4
ENSG00000167965,10.0,0.0,0.0,17.6,3.0,11.8,2.0,5.9,1.0,5.9,1.0,5.9,1.0,11.8,2.0,0.0,0.0,Q9BVC4
ENSG00000167986,824.0,13.6,122.0,65.7,590.0,20.0,180.0,5.5,49.0,34.5,310.0,32.5,292.0,35.2,316.0,35.9,75.0,Q16531
ENSG00000168028,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P08865
ENSG00000168036,4.0,0.0,0.0,14.3,1.0,14.3,1.0,14.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P35222
ENSG00000168065,18.0,30.0,6.0,45.0,9.0,0.0,0.0,0.0,0.0,25.0,5.0,35.0,7.0,35.0,7.0,0.0,0.0,Q9NSA0
ENSG00000168229,22.0,53.8,14.0,76.9,20.0,11.5,3.0,3.8,1.0,61.5,16.0,61.5,16.0,61.5,16.0,0.0,0.0,Q13258
ENSG00000168263,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q8TDN2
ENSG00000168356,975.0,52.0,544.0,80.0,838.0,12.5,131.0,4.3,45.0,33.3,349.0,33.7,353.0,35.7,374.0,22.1,32.0,Q9UI33
ENSG00000168398,23.0,28.0,7.0,72.0,18.0,4.0,1.0,4.0,1.0,32.0,8.0,36.0,9.0,40.0,10.0,0.0,0.0,P30411
ENSG00000168412,160.0,39.4,65.0,78.2,129.0,15.8,26.0,7.3,12.0,29.7,49.0,28.5,47.0,32.1,53.0,19.2,5.0,P48039
ENSG00000168418,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q8TDN1
ENSG00000168447,6.0,0.0,0.0,66.7,4.0,16.7,1.0,0.0,0.0,33.3,2.0,16.7,1.0,33.3,2.0,50.0,1.0,P51168
ENSG00000168522,89.0,10.4,13.0,64.0,80.0,12.8,16.0,4.8,6.0,22.4,28.0,22.4,28.0,24.0,30.0,13.5,5.0,P49354
ENSG00000168539,208.0,42.9,94.0,76.3,167.0,8.2,18.0,3.7,8.0,48.4,106.0,45.2,99.0,49.3,108.0,31.8,14.0,P11229
ENSG00000168542,48.0,56.2,27.0,89.6,43.0,8.3,4.0,6.2,3.0,54.2,26.0,50.0,24.0,54.2,26.0,25.0,1.0,P02461
ENSG00000168610,5.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,ENSG00000168610
ENSG00000168653,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O43920
ENSG00000168748,6.0,16.7,1.0,66.7,4.0,16.7,1.0,33.3,2.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,P43166
ENSG00000168830,16.0,31.6,6.0,52.6,10.0,21.1,4.0,0.0,0.0,31.6,6.0,31.6,6.0,31.6,6.0,0.0,0.0,P28566
ENSG00000168918,3.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,1.0,33.3,1.0,,0.0,Q92835
ENSG00000168959,40.0,0.0,0.0,69.0,29.0,19.0,8.0,2.4,1.0,16.7,7.0,16.7,7.0,16.7,7.0,18.2,2.0,P41594
ENSG00000169016,1.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O75461
ENSG00000169031,48.0,56.2,27.0,89.6,43.0,8.3,4.0,6.2,3.0,54.2,26.0,50.0,24.0,54.2,26.0,25.0,1.0,Q01955
ENSG00000169032,303.0,4.6,16.0,47.3,166.0,21.1,74.0,9.1,32.0,12.8,45.0,14.0,49.0,14.2,50.0,9.2,12.0,Q02750
ENSG00000169083,571.0,26.4,160.0,73.4,445.0,16.7,101.0,7.3,44.0,35.8,217.0,34.7,210.0,37.6,228.0,33.9,37.0,P10275
ENSG00000169174,130.0,62.1,82.0,82.6,109.0,6.1,8.0,1.5,2.0,67.4,89.0,68.9,91.0,68.9,91.0,35.0,7.0,Q8NBP7
ENSG00000169194,67.0,31.3,21.0,83.6,56.0,10.4,7.0,3.0,2.0,41.8,28.0,43.3,29.0,49.3,33.0,55.6,5.0,P35225
ENSG00000169239,3.0,33.3,1.0,66.7,2.0,33.3,1.0,0.0,0.0,33.3,1.0,33.3,1.0,33.3,1.0,0.0,0.0,Q9Y2D0
ENSG00000169245,7.0,0.0,0.0,71.4,5.0,14.3,1.0,0.0,0.0,28.6,2.0,14.3,1.0,28.6,2.0,50.0,1.0,P02778
ENSG00000169252,1233.0,53.9,705.0,84.0,1099.0,7.6,99.0,4.4,57.0,49.0,642.0,49.3,645.0,51.3,671.0,23.1,39.0,P07550
ENSG00000169313,240.0,61.6,159.0,85.7,221.0,11.6,30.0,3.1,8.0,36.8,95.0,36.0,93.0,39.1,101.0,13.3,4.0,Q9H244
ENSG00000169398,22.0,0.0,0.0,24.0,6.0,20.0,5.0,12.0,3.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,Q05397
ENSG00000169403,5.0,40.0,2.0,100.0,5.0,60.0,3.0,0.0,0.0,80.0,4.0,80.0,4.0,80.0,4.0,,0.0,P25105
ENSG00000169418,28.0,41.2,14.0,67.6,23.0,17.6,6.0,8.8,3.0,26.5,9.0,23.5,8.0,29.4,10.0,16.7,1.0,P16066
ENSG00000169427,36.0,31.7,13.0,82.9,34.0,4.9,2.0,9.8,4.0,41.5,17.0,29.3,12.0,46.3,19.0,0.0,0.0,Q9NPC2
ENSG00000169429,4.0,0.0,0.0,50.0,2.0,50.0,2.0,0.0,0.0,25.0,1.0,0.0,0.0,25.0,1.0,0.0,0.0,P10145
ENSG00000169432,995.0,51.2,546.0,79.4,847.0,12.4,132.0,4.4,47.0,33.0,352.0,33.5,357.0,35.3,377.0,21.8,34.0,Q15858
ENSG00000169442,139.0,7.7,13.0,64.5,109.0,29.0,49.0,4.7,8.0,36.1,61.0,32.5,55.0,37.3,63.0,20.6,7.0,P31358
ENSG00000169676,20.0,25.0,6.0,66.7,16.0,29.2,7.0,0.0,0.0,12.5,3.0,12.5,3.0,12.5,3.0,25.0,2.0,P21918
ENSG00000169684,11.0,0.0,0.0,100.0,11.0,45.5,5.0,0.0,0.0,9.1,1.0,9.1,1.0,9.1,1.0,,0.0,P30532
ENSG00000169783,6.0,0.0,0.0,57.1,4.0,14.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q96FE5
ENSG00000169836,21.0,45.8,11.0,83.3,20.0,4.2,1.0,4.2,1.0,50.0,12.0,50.0,12.0,50.0,12.0,0.0,0.0,P29371
ENSG00000169860,11.0,72.7,8.0,100.0,11.0,0.0,0.0,0.0,0.0,63.6,7.0,63.6,7.0,63.6,7.0,,0.0,P47900
ENSG00000169925,25.0,2.9,1.0,22.9,8.0,28.6,10.0,11.4,4.0,0.0,0.0,2.9,1.0,2.9,1.0,0.0,0.0,Q15059
ENSG00000170017,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Q13740
ENSG00000170175,10.0,30.0,3.0,90.0,9.0,0.0,0.0,0.0,0.0,30.0,3.0,20.0,2.0,30.0,3.0,,0.0,P11230
ENSG00000170214,393.0,46.3,206.0,75.3,335.0,12.4,55.0,5.6,25.0,29.7,132.0,28.3,126.0,31.2,139.0,8.9,7.0,P35368
ENSG00000170312,90.0,0.9,1.0,27.6,32.0,22.4,26.0,5.2,6.0,5.2,6.0,5.2,6.0,6.9,8.0,6.2,4.0,P06493
ENSG00000170425,193.0,29.8,61.0,61.0,125.0,12.2,25.0,4.9,10.0,22.4,46.0,22.4,46.0,24.9,51.0,0.0,0.0,P29275
ENSG00000170458,10.0,0.0,0.0,83.3,10.0,8.3,1.0,41.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,P08571
ENSG00000170745,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q9BQ31
ENSG00000170759,4.0,25.0,1.0,50.0,2.0,0.0,0.0,25.0,1.0,25.0,1.0,25.0,1.0,25.0,1.0,0.0,0.0,P33176
ENSG00000170820,75.0,65.8,50.0,85.5,65.0,7.9,6.0,1.3,1.0,52.6,40.0,57.9,44.0,59.2,45.0,25.0,2.0,P23945
ENSG00000170889,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P46781
ENSG00000170906,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O95167
ENSG00000170989,91.0,30.1,28.0,78.5,73.0,16.1,15.0,3.2,3.0,45.2,42.0,44.1,41.0,45.2,42.0,11.1,2.0,P21453
ENSG00000171094,98.0,8.0,10.0,53.6,67.0,31.2,39.0,8.0,10.0,23.2,29.0,19.2,24.0,23.2,29.0,21.7,10.0,Q9UM73
ENSG00000171105,1168.0,59.1,786.0,71.4,950.0,6.5,87.0,2.6,34.0,33.4,445.0,33.7,448.0,34.9,465.0,25.3,89.0,P06213
ENSG00000171126,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q8TAE7
ENSG00000171132,62.0,2.2,2.0,29.7,27.0,13.2,12.0,4.4,4.0,5.5,5.0,5.5,5.0,6.6,6.0,5.6,3.0,Q02156
ENSG00000171189,132.0,58.4,97.0,87.3,145.0,10.8,18.0,3.0,5.0,45.2,75.0,45.8,76.0,47.6,79.0,21.1,4.0,P39086
ENSG00000171298,23.0,39.1,9.0,87.0,20.0,4.3,1.0,4.3,1.0,56.5,13.0,47.8,11.0,56.5,13.0,50.0,1.0,P10253
ENSG00000171303,36.0,31.7,13.0,82.9,34.0,4.9,2.0,9.8,4.0,41.5,17.0,29.3,12.0,46.3,19.0,0.0,0.0,O14649
ENSG00000171385,59.0,63.2,43.0,97.1,66.0,7.4,5.0,4.4,3.0,51.5,35.0,51.5,35.0,54.4,37.0,0.0,0.0,Q9UK17
ENSG00000171408,64.0,31.2,24.0,80.5,62.0,14.3,11.0,2.6,2.0,19.5,15.0,22.1,17.0,26.0,20.0,0.0,0.0,Q9NP56
ENSG00000171502,48.0,56.2,27.0,89.6,43.0,8.3,4.0,6.2,3.0,54.2,26.0,50.0,24.0,54.2,26.0,25.0,1.0,Q17RW2
ENSG00000171509,13.0,23.1,3.0,84.6,11.0,38.5,5.0,0.0,0.0,38.5,5.0,38.5,5.0,38.5,5.0,0.0,0.0,Q9HBX9
ENSG00000171522,9.0,44.4,4.0,66.7,6.0,33.3,3.0,0.0,0.0,33.3,3.0,33.3,3.0,33.3,3.0,0.0,0.0,P35408
ENSG00000171552,37.0,2.2,1.0,26.1,12.0,28.3,13.0,6.5,3.0,4.3,2.0,4.3,2.0,4.3,2.0,13.6,3.0,Q07817
ENSG00000171557,27.0,37.9,11.0,79.3,23.0,10.3,3.0,3.4,1.0,55.2,16.0,51.7,15.0,55.2,16.0,20.0,1.0,P02679
ENSG00000171560,27.0,37.9,11.0,79.3,23.0,10.3,3.0,3.4,1.0,55.2,16.0,51.7,15.0,55.2,16.0,20.0,1.0,P02671
ENSG00000171564,27.0,37.9,11.0,79.3,23.0,10.3,3.0,3.4,1.0,55.2,16.0,51.7,15.0,55.2,16.0,20.0,1.0,P02675
ENSG00000171608,357.0,6.0,26.0,41.3,178.0,28.5,123.0,7.7,33.0,13.2,57.0,11.4,49.0,14.2,61.0,5.6,10.0,O00329
ENSG00000171631,11.0,72.7,8.0,100.0,11.0,0.0,0.0,0.0,0.0,63.6,7.0,63.6,7.0,63.6,7.0,,0.0,Q15077
ENSG00000171720,449.0,2.0,12.0,38.4,226.0,26.0,153.0,4.9,29.0,11.0,65.0,9.8,58.0,11.4,67.0,9.8,25.0,O15379
ENSG00000171759,34.0,30.6,11.0,83.3,30.0,8.3,3.0,5.6,2.0,41.7,15.0,41.7,15.0,44.4,16.0,25.0,1.0,P00439
ENSG00000171791,192.0,7.7,17.0,32.9,73.0,21.6,48.0,9.9,22.0,12.2,27.0,11.3,25.0,12.2,27.0,14.7,14.0,P10415
ENSG00000171848,131.0,24.4,42.0,70.9,122.0,15.1,26.0,3.5,6.0,24.4,42.0,25.0,43.0,27.9,48.0,26.1,12.0,P31350
ENSG00000171855,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,2.0,100.0,2.0,,0.0,P01574
ENSG00000171858,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P63220
ENSG00000171863,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62081
ENSG00000171873,393.0,46.3,206.0,75.3,335.0,12.4,55.0,5.6,25.0,29.7,132.0,28.3,126.0,31.2,139.0,8.9,7.0,P25100
ENSG00000172037,7.0,14.3,1.0,71.4,5.0,42.9,3.0,0.0,0.0,14.3,1.0,14.3,1.0,14.3,1.0,0.0,0.0,P55268
ENSG00000172062,5.0,60.0,3.0,60.0,3.0,20.0,1.0,0.0,0.0,60.0,3.0,60.0,3.0,60.0,3.0,0.0,0.0,Q16637
ENSG00000172156,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,100.0,1.0,,0.0,P51671
ENSG00000172270,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,P35613
ENSG00000172572,184.0,31.2,63.0,77.2,156.0,11.9,24.0,3.0,6.0,29.7,60.0,32.7,66.0,34.2,69.0,6.1,2.0,Q14432
ENSG00000172752,48.0,56.2,27.0,89.6,43.0,8.3,4.0,6.2,3.0,54.2,26.0,50.0,24.0,54.2,26.0,25.0,1.0,A8TX70
ENSG00000172809,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P63173
ENSG00000172819,313.0,43.5,153.0,70.5,248.0,11.1,39.0,4.3,15.0,32.1,113.0,28.4,100.0,32.4,114.0,27.8,20.0,P13631
ENSG00000172878,6.0,0.0,0.0,33.3,2.0,33.3,2.0,0.0,0.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,Q6UB28
ENSG00000172889,4.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q9UHF1
ENSG00000172901,6.0,0.0,0.0,33.3,2.0,33.3,2.0,0.0,0.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,Q6Q4G3
ENSG00000173039,4.0,50.0,2.0,50.0,2.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q04206
ENSG00000173083,8.0,25.0,2.0,75.0,6.0,25.0,2.0,0.0,0.0,12.5,1.0,0.0,0.0,12.5,1.0,0.0,0.0,Q9Y251
ENSG00000173198,166.0,62.9,107.0,83.5,142.0,5.3,9.0,2.9,5.0,32.9,56.0,31.2,53.0,34.1,58.0,34.8,8.0,Q9Y271
ENSG00000173213,10.0,0.0,0.0,45.5,5.0,36.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A6NNZ2
ENSG00000173273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,O95271
ENSG00000173327,1.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Q16584
ENSG00000173511,4.0,50.0,2.0,75.0,3.0,50.0,2.0,0.0,0.0,25.0,1.0,25.0,1.0,25.0,1.0,,0.0,P49765
ENSG00000173585,12.0,33.3,4.0,66.7,8.0,25.0,3.0,8.3,1.0,8.3,1.0,16.7,2.0,16.7,2.0,0.0,0.0,P51686
ENSG00000173692,8.0,0.0,0.0,0.0,0.0,66.7,6.0,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q99460
ENSG00000173826,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q9H252
ENSG00000174175,15.0,13.3,2.0,73.3,11.0,0.0,0.0,0.0,0.0,46.7,7.0,46.7,7.0,53.3,8.0,0.0,0.0,P16109
ENSG00000174343,6.0,83.3,5.0,100.0,6.0,16.7,1.0,0.0,0.0,0.0,0.0,50.0,3.0,50.0,3.0,,0.0,Q9UGM1
ENSG00000174417,10.0,60.0,6.0,100.0,10.0,10.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,10.0,1.0,,0.0,P34981
ENSG00000174437,12.0,0.0,0.0,75.0,9.0,0.0,0.0,33.3,4.0,25.0,3.0,25.0,3.0,25.0,3.0,0.0,0.0,P16615
ENSG00000174444,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P36578
ENSG00000174748,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P61313
ENSG00000174807,5.0,0.0,0.0,60.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q9HCU0
ENSG00000174886,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,Q86Y39
ENSG00000174990,3.0,33.3,1.0,66.7,2.0,33.3,1.0,0.0,0.0,33.3,1.0,33.3,1.0,33.3,1.0,0.0,0.0,P35218
ENSG00000175054,22.0,0.0,0.0,25.0,6.0,8.3,2.0,16.7,4.0,4.2,1.0,8.3,2.0,8.3,2.0,0.0,0.0,Q13535
ENSG00000175166,8.0,0.0,0.0,0.0,0.0,66.7,6.0,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q13200
ENSG00000175344,59.0,7.2,5.0,66.7,46.0,23.2,16.0,1.4,1.0,17.4,12.0,20.3,14.0,20.3,14.0,22.2,4.0,P36544
ENSG00000175482,2225.0,14.7,405.0,67.0,1848.0,18.5,511.0,4.6,127.0,32.1,885.0,31.5,869.0,34.4,948.0,19.0,123.0,Q9HCU8
ENSG00000175535,18.0,44.4,8.0,77.8,14.0,11.1,2.0,0.0,0.0,33.3,6.0,27.8,5.0,33.3,6.0,25.0,1.0,P16233
ENSG00000175591,24.0,45.8,11.0,91.7,22.0,12.5,3.0,4.2,1.0,54.2,13.0,50.0,12.0,54.2,13.0,100.0,2.0,P41231
